ProcedureURN,ProcedureID,Active,Procedures,Description
19236,0V9500Z	,1,DRAINAGE OF SCROTUM WITH DRAINAGE DEVICE; OPEN APPROACH	,NULL
19237,0V9530Z	,1,DRAINAGE OF SCROTUM WITH DRAINAGE DEVICE; PERCUTANEOUS APPROACH	,NULL
19239,0V95XZZ	,1,DRAINAGE OF SCROTUM; EXTERNAL APPROACH	,NULL
19240,0V95XZX	,1,DRAINAGE OF SCROTUM; EXTERNAL APPROACH; DIAGNOSTIC	,
19241,0V950ZZ	,1,DRAINAGE OF SCROTUM; OPEN APPROACH	,NULL
19242,0V950ZX	,1,DRAINAGE OF SCROTUM; OPEN APPROACH; DIAGNOSTIC	,NULL
19243,0V953ZZ	,1,DRAINAGE OF SCROTUM; PERCUTANEOUS APPROACH	,NULL
19244,0V953ZX	,1,DRAINAGE OF SCROTUM; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
19249,0D9N40Z	,1,DRAINAGE OF SIGMOID COLON WITH DRAINAGE DEVICE; PERCUTANEOUS ENDOSCOPIC APPROACH	,
19251,0D9N80Z	,1,DRAINAGE OF SIGMOID COLON WITH DRAINAGE DEVICE; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
19263,0N9030Z	,1,DRAINAGE OF SKULL WITH DRAINAGE DEVICE; PERCUTANEOUS APPROACH	,NULL
19276,0D980ZZ	,1,DRAINAGE OF SMALL INTESTINE; OPEN APPROACH	,
19296,009U30Z	,1,DRAINAGE OF SPINAL CANAL WITH DRAINAGE DEVICE; PERCUTANEOUS APPROACH	,NULL
19300,009U3ZZ	,1,DRAINAGE OF SPINAL CANAL; PERCUTANEOUS APPROACH	,NULL
19313,079P30Z	,1,DRAINAGE OF SPLEEN WITH DRAINAGE DEVICE; PERCUTANEOUS APPROACH	,NULL
19316,079P0ZX	,1,DRAINAGE OF SPLEEN; OPEN APPROACH; DIAGNOSTIC	,NULL
19318,079P3ZX	,1,DRAINAGE OF SPLEEN; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
19339,0P9000Z	,1,DRAINAGE OF STERNUM WITH DRAINAGE DEVICE; OPEN APPROACH	,
19348,0D9600Z	,1,DRAINAGE OF STOMACH WITH DRAINAGE DEVICE; OPEN APPROACH	,NULL
19350,0D9640Z	,1,DRAINAGE OF STOMACH WITH DRAINAGE DEVICE; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
19351,0D9670Z	,1,DRAINAGE OF STOMACH WITH DRAINAGE DEVICE; VIA NATURAL OR ARTIFICIAL OPENING	,NULL
19355,0D963ZX	,1,DRAINAGE OF STOMACH; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
19358,0D9700Z	,1,DRAINAGE OF STOMACH; PYLORUS WITH DRAINAGE DEVICE; OPEN APPROACH	,NULL
19361,0D9770Z	,1,DRAINAGE OF STOMACH; PYLORUS WITH DRAINAGE DEVICE; VIA NATURAL OR ARTIFICIAL OPENING	,NULL
19374,0D968ZZ	,1,DRAINAGE OF STOMACH; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
19375,0D968ZX	,1,DRAINAGE OF STOMACH; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC; DIAGNOSTIC	,NULL
19377,009500Z	,1,DRAINAGE OF SUBARACHNOID SPACE WITH DRAINAGE DEVICE; OPEN APPROACH	,NULL
19388,009440Z	,1,DRAINAGE OF SUBDURAL SPACE WITH DRAINAGE DEVICE; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
19389,00940ZZ	,1,DRAINAGE OF SUBDURAL SPACE; OPEN APPROACH	,NULL
19391,00943ZZ	,1,DRAINAGE OF SUBDURAL SPACE; PERCUTANEOUS APPROACH	,NULL
19446,009X3ZX	,1,DRAINAGE OF THORACIC SPINAL CORD; PERCUTANEOUS APPROACH; DIAGNOSTIC	,
19464,0P943ZX	,1,DRAINAGE OF THORACIC VERTEBRA; PERCUTANEOUS APPROACH; DIAGNOSTIC	,
19527,0G9K3ZX	,1,DRAINAGE OF THYROID GLAND; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
19540,0H9RXZZ	,1,DRAINAGE OF TOE NAIL; EXTERNAL APPROACH	,NULL
19545,0C97XZZ	,1,DRAINAGE OF TONGUE; EXTERNAL APPROACH	,NULL
19565,0C9P0ZZ	,1,DRAINAGE OF TONSILS; OPEN APPROACH	,
19569,0B9100Z	,1,DRAINAGE OF TRACHEA WITH DRAINAGE DEVICE; OPEN APPROACH	,NULL
19570,0B9130Z	,1,DRAINAGE OF TRACHEA WITH DRAINAGE DEVICE; PERCUTANEOUS APPROACH	,NULL
19572,0B9170Z	,1,DRAINAGE OF TRACHEA WITH DRAINAGE DEVICE; VIA NATURAL OR ARTIFICIAL OPENING	,NULL
19573,0B9180Z	,1,DRAINAGE OF TRACHEA WITH DRAINAGE DEVICE; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,
19576,0B913ZZ	,1,DRAINAGE OF TRACHEA; PERCUTANEOUS APPROACH	,NULL
19577,0B913ZX	,1,DRAINAGE OF TRACHEA; PERCUTANEOUS APPROACH; DIAGNOSTIC	,
19583,0B917ZX	,1,DRAINAGE OF TRACHEA; VIA NATURAL OR ARTIFICIAL OPENING; DIAGNOSTIC	,NULL
19590,0D9L0ZX	,1,DRAINAGE OF TRANSVERSE COLON; OPEN APPROACH; DIAGNOSTIC	,
19636,0W9K30Z	,1,DRAINAGE OF UPPER BACK WITH DRAINAGE DEVICE; PERCUTANEOUS APPROACH	,NULL
19638,0W9K0ZZ	,1,DRAINAGE OF UPPER BACK; OPEN APPROACH	,NULL
19640,0W9K3ZZ	,1,DRAINAGE OF UPPER BACK; PERCUTANEOUS APPROACH	,NULL
19664,0C950ZZ	,1,DRAINAGE OF UPPER GINGIVA; OPEN APPROACH	,NULL
19682,0C900ZZ	,1,DRAINAGE OF UPPER LIP; OPEN APPROACH	,NULL
19699,059Y30Z	,1,DRAINAGE OF UPPER VEIN WITH DRAINAGE DEVICE; PERCUTANEOUS APPROACH	,NULL
19700,059Y40Z	,1,DRAINAGE OF UPPER VEIN WITH DRAINAGE DEVICE; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
19708,0T9D30Z	,1,DRAINAGE OF URETHRA WITH DRAINAGE DEVICE; PERCUTANEOUS APPROACH	,NULL
19710,0T9D70Z	,1,DRAINAGE OF URETHRA WITH DRAINAGE DEVICE; VIA NATURAL OR ARTIFICIAL OPENING	,NULL
19711,0T9D80Z	,1,DRAINAGE OF URETHRA WITH DRAINAGE DEVICE; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
19714,0T9D0ZZ	,1,DRAINAGE OF URETHRA; OPEN APPROACH	,NULL
19715,0T9D0ZX	,1,DRAINAGE OF URETHRA; OPEN APPROACH; DIAGNOSTIC	,
19716,0T9D3ZZ	,1,DRAINAGE OF URETHRA; PERCUTANEOUS APPROACH	,
19717,0T9D3ZX	,1,DRAINAGE OF URETHRA; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
19720,0T9D7ZZ	,1,DRAINAGE OF URETHRA; VIA NATURAL OR ARTIFICIAL OPENING	,NULL
19721,0T9D8ZZ	,1,DRAINAGE OF URETHRA; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
19738,0U990ZZ	,1,DRAINAGE OF UTERUS; OPEN APPROACH	,NULL
19758,0U9G00Z	,1,DRAINAGE OF VAGINA WITH DRAINAGE DEVICE; OPEN APPROACH	,NULL
19762,0U9G80Z	,1,DRAINAGE OF VAGINA WITH DRAINAGE DEVICE; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
19765,0U9G0ZZ	,1,DRAINAGE OF VAGINA; OPEN APPROACH	,NULL
19772,0U9G8ZZ	,1,DRAINAGE OF VAGINA; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,
19792,0U9MXZZ	,1,DRAINAGE OF VULVA; EXTERNAL APPROACH	,
19793,0U9MXZX	,1,DRAINAGE OF VULVA; EXTERNAL APPROACH; DIAGNOSTIC	,
19794,0U9M0ZZ	,1,DRAINAGE OF VULVA; OPEN APPROACH	,NULL
19800,2W23X4Z	,1,DRESSING OF ABDOMINAL WALL USING BANDAGE	,NULL
19801,2W25X4Z	,1,DRESSING OF BACK USING BANDAGE	,NULL
19802,2W24X4Z	,1,DRESSING OF CHEST WALL USING BANDAGE	,NULL
19803,2W21X4Z	,1,DRESSING OF FACE USING BANDAGE	,NULL
19806,2W2TX4Z	,1,DRESSING OF LEFT FOOT USING BANDAGE	,NULL
19807,2W2FX4Z	,1,DRESSING OF LEFT HAND USING BANDAGE	,NULL
19808,2W27X4Z	,1,DRESSING OF LEFT INGUINAL REGION USING BANDAGE	,NULL
19809,2W2DX4Z	,1,DRESSING OF LEFT LOWER ARM USING BANDAGE	,NULL
19810,2W2MX4Z	,1,DRESSING OF LEFT LOWER EXTREMITY USING BANDAGE	,NULL
19811,2W2RX4Z	,1,DRESSING OF LEFT LOWER LEG USING BANDAGE	,NULL
19812,2W2HX4Z	,1,DRESSING OF LEFT THUMB USING BANDAGE	,
19813,2W2VX4Z	,1,DRESSING OF LEFT TOE USING BANDAGE	,NULL
19814,2W2BX4Z	,1,DRESSING OF LEFT UPPER ARM USING BANDAGE	,NULL
19815,2W29X4Z	,1,DRESSING OF LEFT UPPER EXTREMITY USING BANDAGE	,NULL
19816,2W2PX4Z	,1,DRESSING OF LEFT UPPER LEG USING BANDAGE	,NULL
19817,2W22X4Z	,1,DRESSING OF NECK USING BANDAGE	,
19819,2W2SX4Z	,1,DRESSING OF RIGHT FOOT USING BANDAGE	,NULL
19820,2W2EX4Z	,1,DRESSING OF RIGHT HAND USING BANDAGE	,NULL
19821,2W26X4Z	,1,DRESSING OF RIGHT INGUINAL REGION USING BANDAGE	,NULL
19823,2W2LX4Z	,1,DRESSING OF RIGHT LOWER EXTREMITY USING BANDAGE	,NULL
19824,2W2QX4Z	,1,DRESSING OF RIGHT LOWER LEG USING BANDAGE	,NULL
19825,2W2GX4Z	,1,DRESSING OF RIGHT THUMB USING BANDAGE	,
19826,2W2UX4Z	,1,DRESSING OF RIGHT TOE USING BANDAGE	,NULL
19827,2W2AX4Z	,1,DRESSING OF RIGHT UPPER ARM USING BANDAGE	,NULL
19829,2W2NX4Z	,1,DRESSING OF RIGHT UPPER LEG USING BANDAGE	,NULL
19835,0DB98ZX	,1,DUODENAL BIOPSY ; ENDOSCOPIC; DIAGNOSTIC,NULL
19845,0DJ08ZZ	,1,EGD (ESOPHAGOGASTRODUODENOSCOPY UPPER GI TRACT),NULL
19846,0DJD8ZZ	,1,EGD (LOWER GI TRACT) (SIGMOIDOSCOPY),NULL
19857,0T948ZZ	,1,ENDOPYELOTOMY LEFT KIDNEY PELVIS,NULL
19858,0T938ZZ	,1,ENDOPYELOTOMY RIGHT KIDNEY PELVIS,NULL
19859,BF101ZZ	,1,ENDOSCOPIC RETROGRADE CHOLANGIO PANCREATOGRAPHY	,NULL
19860,BF111ZZ	,1,ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY,NULL
19861,0DH67UZ	,1,ENTERAL FEEDING TUBE INSERTION,NULL
19867,0TTB8ZZ,1,ERBG OR TURBT,NULL
19868,BF140ZZ	,1,ERCP	,NULL
19874,0DB58ZZ,1,ESOPHAGECTOMY,NULL
19875,09BU4ZZ	,1,ETHMOIDECTOMY+FESS,NULL
19879,039B0ZZ	,1,EVACUATION OF CLOTS,NULL
19880,0H9AXZX	,1,"EVACUTAION OF PERIANAL HEMATOMA,EXTERNAL APPROACH,",NULL
19885,8E0UXY7	,1,EXAMINATION OF FEMALE REPRODUCTIVE SYSTEM	,
19888,0HB7XZZ	,1,EXCISION OF ABDOMEN SKIN; EXTERNAL APPROACH	,NULL
19889,0JB80ZX	,1,EXCISION OF ABDOMEN SUBCUTANEOUS TISSUE AND FASCIA; OPEN APPROACH; DIAGNOSTIC	,NULL
19890,0JB83ZZ	,1,EXCISION OF ABDOMEN SUBCUTANEOUS TISSUE AND FASCIA; PERCUTANEOUS APPROACH	,
19891,0JB83ZX	,1,EXCISION OF ABDOMEN SUBCUTANEOUS TISSUE AND FASCIA; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
19892,04B00ZZ	,1,EXCISION OF ABDOMINAL AORTA; OPEN APPROACH	,NULL
19893,04B00ZX	,1,EXCISION OF ABDOMINAL AORTA; OPEN APPROACH; DIAGNOSTIC	,NULL
19894,04B03ZZ	,1,EXCISION OF ABDOMINAL AORTA; PERCUTANEOUS APPROACH	,
19897,04B04ZX	,1,EXCISION OF ABDOMINAL AORTA; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,NULL
19904,0WBFXZZ	,1,EXCISION OF ABDOMINAL WALL; EXTERNAL APPROACH	,NULL
19905,0WBFXZX	,1,EXCISION OF ABDOMINAL WALL; EXTERNAL APPROACH; DIAGNOSTIC	,NULL
19906,0WBF0ZZ	,1,EXCISION OF ABDOMINAL WALL; OPEN APPROACH	,NULL
19907,0WBF0ZX	,1,EXCISION OF ABDOMINAL WALL; OPEN APPROACH; DIAGNOSTIC	,NULL
19908,0WBF3ZZ	,1,EXCISION OF ABDOMINAL WALL; PERCUTANEOUS APPROACH	,NULL
19909,0WBF4ZZ	,1,EXCISION OF ABDOMINAL WALL; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
19910,0WBF4ZX	,1,EXCISION OF ABDOMINAL WALL; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,
19911,0WBFXZ2	,1,EXCISION OF ABDOMINAL WALL; STOMA; EXTERNAL APPROACH	,NULL
19918,00BR0ZZ	,1,EXCISION OF ACCESSORY NERVE; OPEN APPROACH	,
19946,0CBQXZZ	,1,EXCISION OF ADENOIDS; EXTERNAL APPROACH	,
19948,0CBQ0ZZ	,1,EXCISION OF ADENOIDS; OPEN APPROACH	,
19953,0FBC0ZX	,1,EXCISION OF AMPULLA OF VATER; OPEN APPROACH; DIAGNOSTIC	,
19957,0FBC4ZX	,1,EXCISION OF AMPULLA OF VATER; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,
19959,0FBC8ZZ	,1,EXCISION OF AMPULLA OF VATER; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
19960,0FBC8ZX	,1,EXCISION OF AMPULLA OF VATER; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC; DIAGNOSTIC	,NULL
19962,0DBR0ZZ	,1,EXCISION OF ANAL SPHINCTER; OPEN APPROACH	,NULL
19969,0JB40ZX	,1,EXCISION OF ANTERIOR NECK SUBCUTANEOUS TISSUE AND FASCIA; OPEN APPROACH; DIAGNOSTIC	,
19971,0JB43ZX	,1,EXCISION OF ANTERIOR NECK SUBCUTANEOUS TISSUE AND FASCIA; PERCUTANEOUS APPROACH; DIAGNOSTIC	,
19972,0DBQXZZ	,1,EXCISION OF ANUS; EXTERNAL APPROACH	,NULL
19973,0DBQ0ZZ	,1,EXCISION OF ANUS; OPEN APPROACH	,NULL
19974,0DBQ0ZX	,1,EXCISION OF ANUS; OPEN APPROACH; DIAGNOSTIC	,NULL
19975,0DBQ3ZZ	,1,EXCISION OF ANUS; PERCUTANEOUS APPROACH	,NULL
19976,0DBQ3ZX	,1,EXCISION OF ANUS; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
19977,0DBQ4ZZ	,1,EXCISION OF ANUS; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
19978,0DBQ4ZX	,1,EXCISION OF ANUS; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,NULL
19979,0DBQ7ZZ	,1,EXCISION OF ANUS; VIA NATURAL OR ARTIFICIAL OPENING	,
19980,0DBQ8ZZ	,1,EXCISION OF ANUS; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
19981,0DBQ8ZX	,1,EXCISION OF ANUS; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC; DIAGNOSTIC	,NULL
19989,07BD0ZZ	,1,EXCISION OF AORTIC LYMPHATIC; OPEN APPROACH	,NULL
19990,07BD0ZX	,1,EXCISION OF AORTIC LYMPHATIC; OPEN APPROACH; DIAGNOSTIC	,NULL
19992,07BD3ZX	,1,EXCISION OF AORTIC LYMPHATIC; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
19993,07BD4ZZ	,1,EXCISION OF AORTIC LYMPHATIC; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
19994,07BD4ZX	,1,EXCISION OF AORTIC LYMPHATIC; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,NULL
19995,02BF0ZZ	,1,EXCISION OF AORTIC VALVE; OPEN APPROACH	,
20001,0DBJ0ZZ	,1,EXCISION OF APPENDIX; OPEN APPROACH	,NULL
20002,0DBJ0ZX	,1,EXCISION OF APPENDIX; OPEN APPROACH; DIAGNOSTIC	,
20005,0DBJ4ZZ	,1,EXCISION OF APPENDIX; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
20006,0DBJ4ZX	,1,EXCISION OF APPENDIX; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,
20009,0DBJ8ZX	,1,EXCISION OF APPENDIX; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC; DIAGNOSTIC	,NULL
20011,0DBK0ZZ	,1,EXCISION OF ASCENDING COLON; OPEN APPROACH	,NULL
20012,0DBK0ZX	,1,EXCISION OF ASCENDING COLON; OPEN APPROACH; DIAGNOSTIC	,NULL
20015,0DBK4ZZ	,1,EXCISION OF ASCENDING COLON; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
20016,0DBK4ZX	,1,EXCISION OF ASCENDING COLON; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,
20018,0DBK8ZZ	,1,EXCISION OF ASCENDING COLON; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
20019,0DBK8ZX	,1,EXCISION OF ASCENDING COLON; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC; DIAGNOSTIC	,NULL
20021,02B50ZZ	,1,EXCISION OF ATRIAL SEPTUM; OPEN APPROACH	,
20033,0HB6XZZ	,1,EXCISION OF BACK SKIN; EXTERNAL APPROACH	,NULL
20034,0HB6XZX	,1,EXCISION OF BACK SKIN; EXTERNAL APPROACH; DIAGNOSTIC	,NULL
20035,0JB70ZZ	,1,EXCISION OF BACK SUBCUTANEOUS TISSUE AND FASCIA; OPEN APPROACH	,NULL
20036,0JB70ZX	,1,EXCISION OF BACK SUBCUTANEOUS TISSUE AND FASCIA; OPEN APPROACH; DIAGNOSTIC	,
20038,0JB73ZX	,1,EXCISION OF BACK SUBCUTANEOUS TISSUE AND FASCIA; PERCUTANEOUS APPROACH; DIAGNOSTIC	,
20045,0GB40ZZ	,1,EXCISION OF BILATERAL ADRENAL GLANDS; OPEN APPROACH	,
20048,0GB43ZX	,1,EXCISION OF BILATERAL ADRENAL GLANDS; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
20053,0HBV0ZZ	,1,EXCISION OF BILATERAL BREAST; OPEN APPROACH	,NULL
20054,0HBV0ZX	,1,EXCISION OF BILATERAL BREAST; OPEN APPROACH; DIAGNOSTIC	,
20056,0HBV3ZX	,1,EXCISION OF BILATERAL BREAST; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
20067,0VBL0ZZ	,1,EXCISION OF BILATERAL EPIDIDYMIS; OPEN APPROACH	,NULL
20073,0UB70ZZ	,1,EXCISION OF BILATERAL FALLOPIAN TUBES; OPEN APPROACH	,NULL
20074,0UB70ZX	,1,EXCISION OF BILATERAL FALLOPIAN TUBES; OPEN APPROACH; DIAGNOSTIC	,
20077,0UB74ZZ	,1,EXCISION OF BILATERAL FALLOPIAN TUBES; PERCUTANEOUS ENDOSCOPIC APPROACH	,
20078,0UB74ZX	,1,EXCISION OF BILATERAL FALLOPIAN TUBES; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,
20083,0BBM0ZZ	,1,EXCISION OF BILATERAL LUNGS; OPEN APPROACH	,NULL
20085,0BBM3ZX	,1,EXCISION OF BILATERAL LUNGS; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
20090,0BBM8ZX	,1,EXCISION OF BILATERAL LUNGS; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC; DIAGNOSTIC	,NULL
20092,0UB20ZZ	,1,EXCISION OF BILATERAL OVARIES; OPEN APPROACH	,NULL
20096,0UB24ZZ	,1,EXCISION OF BILATERAL OVARIES; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
20097,0UB24ZX	,1,EXCISION OF BILATERAL OVARIES; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,NULL
20102,0VB30ZZ	,1,EXCISION OF BILATERAL SEMINAL VESICLES; OPEN APPROACH	,NULL
20106,0VB34ZZ	,1,EXCISION OF BILATERAL SEMINAL VESICLES; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
20107,0VB34ZX	,1,EXCISION OF BILATERAL SEMINAL VESICLES; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,
20108,0VBH0ZZ	,1,EXCISION OF BILATERAL SPERMATIC CORDS; OPEN APPROACH	,NULL
20111,0VBH3ZX	,1,EXCISION OF BILATERAL SPERMATIC CORDS; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
20112,0VBH4ZZ	,1,EXCISION OF BILATERAL SPERMATIC CORDS; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
20114,0VBC0ZX	,1,EXCISION OF BILATERAL TESTES; OPEN APPROACH; DIAGNOSTIC	,NULL
20115,0VBC3ZZ	,1,EXCISION OF BILATERAL TESTES; PERCUTANEOUS APPROACH	,NULL
20117,0VBC4ZZ	,1,EXCISION OF BILATERAL TESTES; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
20118,0VBC4ZX	,1,EXCISION OF BILATERAL TESTES; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,NULL
20123,0VBQ4ZZ	,1,EXCISION OF BILATERAL VAS DEFERENS; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
20124,0VBQ4ZX	,1,EXCISION OF BILATERAL VAS DEFERENS; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,
20125,0TBC0ZZ	,1,EXCISION OF BLADDER NECK; OPEN APPROACH	,NULL
20129,0TBC4ZZ	,1,EXCISION OF BLADDER NECK; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
20130,0TBC4ZX	,1,EXCISION OF BLADDER NECK; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,
20132,0TBC8ZX	,1,EXCISION OF BLADDER NECK; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC; DIAGNOSTIC	,NULL
20134,0TBB0ZZ	,1,EXCISION OF BLADDER; OPEN APPROACH	,NULL
20135,0TBB0ZX	,1,EXCISION OF BLADDER; OPEN APPROACH; DIAGNOSTIC	,NULL
20137,0TBB3ZX	,1,EXCISION OF BLADDER; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
20138,0TBB4ZZ,1,EXCISION OF BLADDER; PERCUTANEOUS ENDOSCOPIC APPRO,NULL
20139,0TBB4ZX	,1,EXCISION OF BLADDER; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,NULL
20142,0TBB8ZZ,1,EXCISION OF BLADDER;VIA NATURAL/ARTIFICIAL OPENING,NULL
20150,00B00ZX	,1,EXCISION OF BRAIN; OPEN APPROACH; DIAGNOSTIC	,NULL
20152,00B03ZX	,1,EXCISION OF BRAIN; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
20155,0CB4XZZ	,1,EXCISION OF BUCCAL MUCOSA; EXTERNAL APPROACH	,NULL
20156,0CB4XZX	,1,EXCISION OF BUCCAL MUCOSA; EXTERNAL APPROACH; DIAGNOSTIC	,NULL
20157,0CB40ZZ	,1,EXCISION OF BUCCAL MUCOSA; OPEN APPROACH	,NULL
20158,0CB40ZX	,1,EXCISION OF BUCCAL MUCOSA; OPEN APPROACH; DIAGNOSTIC	,NULL
20159,0CB43ZZ	,1,EXCISION OF BUCCAL MUCOSA; PERCUTANEOUS APPROACH	,NULL
20160,0HB8XZZ	,1,EXCISION OF BUTTOCK SKIN; EXTERNAL APPROACH	,NULL
20161,0HB8XZX	,1,EXCISION OF BUTTOCK SKIN; EXTERNAL APPROACH; DIAGNOSTIC	,NULL
20162,0JB90ZZ	,1,EXCISION OF BUTTOCK SUBCUTANEOUS TISSUE AND FASCIA; OPEN APPROACH	,NULL
20163,0JB90ZX	,1,EXCISION OF BUTTOCK SUBCUTANEOUS TISSUE AND FASCIA; OPEN APPROACH; DIAGNOSTIC	,
20165,0JB93ZX	,1,EXCISION OF BUTTOCK SUBCUTANEOUS TISSUE AND FASCIA; PERCUTANEOUS APPROACH; DIAGNOSTIC	,
20176,0DBH0ZZ	,1,EXCISION OF CECUM; OPEN APPROACH	,NULL
20177,0DBH0ZX	,1,EXCISION OF CECUM; OPEN APPROACH; DIAGNOSTIC	,
20179,0DBH3ZX	,1,EXCISION OF CECUM; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
20180,0DBH4ZZ	,1,EXCISION OF CECUM; PERCUTANEOUS ENDOSCOPIC APPROACH	,
20181,0DBH4ZX	,1,EXCISION OF CECUM; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,
20183,0DBH8ZZ	,1,EXCISION OF CECUM; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
20184,0DBH8ZX	,1,EXCISION OF CECUM; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC; DIAGNOSTIC	,NULL
20186,04B10ZZ	,1,EXCISION OF CELIAC ARTERY; OPEN APPROACH	,
20191,04B14ZX	,1,EXCISION OF CELIAC ARTERY; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,NULL
20193,00BC0ZX	,1,EXCISION OF CEREBELLUM; OPEN APPROACH; DIAGNOSTIC	,NULL
20198,00B70ZZ	,1,EXCISION OF CEREBRAL HEMISPHERE; OPEN APPROACH	,NULL
20201,00B73ZX	,1,EXCISION OF CEREBRAL HEMISPHERE; PERCUTANEOUS APPROACH; DIAGNOSTIC	,
20264,0UBC0ZZ	,1,EXCISION OF CERVIX; OPEN APPROACH	,NULL
20265,0UBC0ZX	,1,EXCISION OF CERVIX; OPEN APPROACH; DIAGNOSTIC	,
20267,0UBC3ZX	,1,EXCISION OF CERVIX; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
20269,0UBC4ZX	,1,EXCISION OF CERVIX; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,NULL
20272,0UBC8ZX	,1,EXCISION OF CERVIX; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC; DIAGNOSTIC	,NULL
20273,0UBC7ZX	,1,EXCISION OF CERVIX; VIA NATURAL OR ARTIFICIAL OPENING; DIAGNOSTIC	,NULL
20274,0HB5XZZ	,1,EXCISION OF CHEST SKIN; EXTERNAL APPROACH	,NULL
20275,0JB60ZZ	,1,EXCISION OF CHEST SUBCUTANEOUS TISSUE AND FASCIA; OPEN APPROACH	,
20276,0JB60ZX	,1,EXCISION OF CHEST SUBCUTANEOUS TISSUE AND FASCIA; OPEN APPROACH; DIAGNOSTIC	,NULL
